,episode,step,action,reward
2146,3,147,"1,0,3,2,1",1
2147,3,148,"1,1,0,6,0",0
2148,3,149,"1,1,0,1,1",0
2149,3,150,"1,1,3,1,2",1
2150,3,151,"1,5,0,3,0",0
2151,3,152,"1,0,3,1,2",2
2152,3,153,"5,5,6,3,2",0
2153,3,154,"1,4,0,1,0",0
2154,3,155,"1,1,3,1,4",1
2155,3,156,"1,0,3,6,2",0
2156,3,157,"5,1,0,4,2",0
2157,3,158,"4,1,3,1,1",0
2158,3,159,"1,1,0,1,0",2
2159,3,160,"1,6,3,2,5",0
2160,3,161,"1,0,0,1,2",1
2161,3,162,"0,1,0,1,0",0
2162,3,163,"4,0,3,1,2",1
2163,3,164,"0,1,0,1,0",0
2164,3,165,"1,6,0,1,2",1
2165,3,166,"1,4,3,0,2",1
2166,3,167,"0,1,0,3,1",1
2167,3,168,"6,5,3,6,1",1
2168,3,169,"2,1,3,1,0",0
2169,3,170,"4,5,0,3,2",1
2170,3,171,"1,0,3,6,0",0
2171,3,172,"0,0,1,1,2",0
2172,3,173,"4,0,3,1,2",0
2173,3,174,"1,0,0,1,5",0
2174,3,175,"4,1,1,1,2",0
2175,3,176,"1,1,3,6,0",0
2176,3,177,"1,0,3,6,0",0
2177,3,178,"4,1,0,2,0",0
2178,3,179,"4,1,6,1,0",0
2179,3,180,"1,1,1,6,2",0
2180,3,181,"1,0,3,1,4",0
2181,3,182,"1,1,3,2,0",0
2182,3,183,"2,1,3,1,2",0
2183,3,184,"1,6,6,1,4",0
2184,3,185,"1,0,0,1,2",1
2185,3,186,"1,6,0,3,1",2
2186,3,187,"1,5,3,6,4",1
2187,3,188,"4,1,0,6,0",0
2188,3,189,"3,1,0,1,2",1
2189,3,190,"1,1,3,2,1",2
2190,3,191,"5,0,6,1,4",0
2191,3,192,"0,1,0,2,0",0
2192,3,193,"5,1,0,1,0",0
2193,3,194,"1,1,0,1,2",1
2194,3,195,"2,2,0,0,2",1
2195,3,196,"1,0,0,0,0",2
2196,3,197,"4,0,0,4,1",2
2197,3,198,"4,1,3,1,0",1
2198,3,199,"4,0,0,2,0",0
2199,3,200,"1,1,3,1,0",3
2200,3,201,"1,1,3,2,0",0
2201,3,202,"1,5,3,1,4",1
2202,3,203,"1,0,3,2,0",1
2203,3,204,"2,1,1,1,0",1
2204,3,205,"5,1,3,6,0",0
2205,3,206,"1,1,3,3,5",2
2206,3,207,"1,0,1,2,5",1
2207,3,208,"4,0,3,4,0",0
2208,3,209,"1,1,0,6,0",1
2209,3,210,"2,1,3,0,1",1
2210,3,211,"4,0,3,1,2",1
2211,3,212,"2,1,6,6,1",0
2212,3,213,"1,6,0,6,0",0
2213,3,214,"1,2,0,1,1",0
2214,3,215,"4,1,0,1,1",1
2215,3,216,"0,1,0,1,2",2
2216,3,217,"1,0,3,0,0",0
2217,3,218,"1,0,3,2,2",1
2218,3,219,"1,1,0,1,6",1
2219,3,220,"1,0,3,4,0",0
2220,3,221,"1,0,0,2,2",2
2221,3,222,"1,6,6,4,5",1
2222,3,223,"1,5,3,1,2",0
2223,3,224,"1,1,3,6,4",1
2224,3,225,"1,1,3,1,1",0
2225,3,226,"4,1,1,1,2",0
2226,3,227,"1,1,6,1,4",0
2227,3,228,"4,5,1,1,5",0
2228,3,229,"5,0,3,4,2",1
2229,3,230,"1,1,0,1,0",0
2230,3,231,"5,0,3,1,5",0
2231,3,232,"1,6,0,6,0",0
2232,3,233,"1,1,3,2,5",0
2233,3,234,"1,1,6,1,0",1
2234,3,235,"2,0,0,1,2",2
2235,3,236,"1,0,3,2,0",1
2236,3,237,"0,5,0,2,2",0
2237,3,238,"1,0,0,1,5",0
2238,3,239,"2,1,6,3,2",0
2239,3,240,"1,1,3,1,1",1
2240,3,241,"1,0,3,6,0",1
2241,3,242,"4,1,0,1,0",2
2242,3,243,"4,0,3,1,0",1
2243,3,244,"1,4,3,1,2",1
2244,3,245,"1,6,6,1,0",1
2245,3,246,"2,1,0,6,0",1
2246,3,247,"1,2,3,1,4",1
2247,3,248,"4,0,0,4,2",0
2248,3,249,"4,1,3,1,2",1
2249,3,250,"4,0,6,1,2",0
2250,3,251,"0,1,0,1,1",1
2251,3,252,"5,0,0,3,1",1
2252,3,253,"1,1,0,1,0",0
2253,3,254,"0,0,3,1,0",1
2254,3,255,"6,0,3,0,2",1
2255,3,256,"4,0,0,1,1",0
2256,3,257,"3,0,0,1,0",1
2257,3,258,"2,0,3,1,2",1
2258,3,259,"0,6,3,1,2",1
2259,3,260,"5,1,3,1,0",2
2260,3,261,"4,1,3,1,4",0
2261,3,262,"1,4,3,1,0",1
2262,3,263,"1,0,3,2,2",0
2263,3,264,"5,0,3,3,1",0
2264,3,265,"4,1,3,1,0",2
2265,3,266,"5,1,6,1,0",2
2266,3,267,"1,0,0,1,4",1
2267,3,268,"1,0,1,6,4",0
2268,3,269,"2,1,6,1,0",0
2269,3,270,"4,1,3,1,2",1
2270,3,271,"1,1,0,1,0",0
2271,3,272,"0,6,3,1,1",0
2272,3,273,"2,5,0,1,2",0
2273,3,274,"1,1,3,1,1",1
2274,3,275,"2,0,0,1,2",0
2275,3,276,"5,4,3,1,2",0
2276,3,277,"4,2,0,4,1",0
2277,3,278,"0,0,3,1,5",0
2278,3,279,"1,0,6,3,2",0
2279,3,280,"1,6,0,3,2",0
2280,3,281,"1,1,3,4,2",0
2281,3,282,"1,1,3,2,2",1
2282,3,283,"2,1,0,1,1",2
2283,3,284,"1,5,0,2,1",2
2284,3,285,"2,1,3,6,5",1
2285,3,286,"1,1,6,6,0",1
2286,3,287,"1,4,3,1,4",0
2287,3,288,"1,2,0,1,2",1
2288,3,289,"2,0,0,4,1",2
2289,3,290,"1,1,3,0,5",1
2290,3,291,"1,1,3,0,0",1
2291,3,292,"4,0,3,1,2",1
2292,3,293,"4,0,1,6,0",0
2293,3,294,"1,5,0,1,1",0
2294,3,295,"1,0,3,1,0",1
2295,3,296,"1,1,0,1,2",0
2296,3,297,"1,0,0,1,4",0
2297,3,298,"1,4,3,1,1",0
2298,3,299,"1,1,6,1,0",1
2299,3,300,"1,6,3,2,2",0
2300,3,301,"3,1,3,1,2",0
2301,3,302,"1,0,3,4,0",1
2302,3,303,"1,1,3,3,1",0
2303,3,304,"1,2,0,6,2",2
2304,3,305,"0,0,3,6,1",0
2305,3,306,"1,1,3,2,2",1
2306,3,307,"1,0,3,6,0",1
2307,3,308,"1,1,3,6,4",1
2308,3,309,"1,0,0,1,0",1
2309,3,310,"1,1,3,1,2",1
2310,3,311,"1,0,3,1,1",1
2311,3,312,"2,1,0,1,2",0
2312,3,313,"0,5,2,1,2",0
2313,3,314,"1,1,0,1,0",0
2314,3,315,"1,4,3,6,0",0
2315,3,316,"2,1,6,1,0",0
2316,3,317,"4,1,0,3,0",0
2317,3,318,"1,5,3,2,1",0
2318,3,319,"1,5,3,1,0",0
2319,3,320,"5,5,3,1,4",0
2320,3,321,"1,6,2,6,0",0
2321,3,322,"2,1,3,1,1",0
2322,3,323,"2,6,3,1,2",0
2323,3,324,"0,0,0,3,2",0
2324,3,325,"1,0,3,6,0",0
2325,3,326,"1,1,0,1,2",0
2326,3,327,"1,0,3,1,5",0
2327,3,328,"4,6,3,6,2",0
2328,3,329,"1,5,0,1,2",1
2329,3,330,"1,5,0,1,4",0
2330,3,331,"1,5,3,2,1",1
2331,3,332,"5,5,0,1,1",1
2332,3,333,"1,0,0,1,2",2
2333,3,334,"1,1,3,3,2",1
2334,3,335,"1,4,3,1,5",0
2335,3,336,"1,0,0,2,1",1
2336,3,337,"2,0,0,6,0",1
2337,3,338,"1,1,0,3,0",0
2338,3,339,"1,0,3,1,2",0
2339,3,340,"5,5,0,1,2",0
2340,3,341,"0,0,0,1,0",1
2341,3,342,"4,6,6,1,0",0
2342,3,343,"4,1,3,1,1",1
2343,3,344,"1,0,3,1,2",0
2344,3,345,"1,0,2,1,5",0
2345,3,346,"1,1,3,1,2",2
2346,3,347,"4,1,0,1,2",0
2347,3,348,"5,1,3,1,4",1
2348,3,349,"5,2,3,1,2",0
2349,3,350,"1,0,3,1,1",1
2350,3,351,"1,1,3,2,2",1
2351,3,352,"1,4,3,6,4",1
2352,3,353,"1,2,3,6,2",1
2353,3,354,"1,1,3,1,1",1
2354,3,355,"5,1,3,1,1",0
2355,3,356,"5,0,3,2,1",0
2356,3,357,"1,0,0,0,0",0
2357,3,358,"2,1,3,1,2",0
2358,3,359,"4,1,3,1,0",1
2359,3,360,"1,1,0,1,4",0
2360,3,361,"1,1,0,1,4",0
2361,3,362,"1,0,3,1,5",1
2362,3,363,"1,1,6,1,2",1
2363,3,364,"5,1,0,4,2",1
2364,3,365,"2,6,0,2,0",0
2365,3,366,"1,1,3,1,4",0
2366,3,367,"1,2,3,1,2",0
2367,3,368,"1,1,3,1,1",0
2368,3,369,"5,1,3,2,4",0
2369,3,370,"6,4,1,6,0",0
2370,3,371,"5,1,0,1,0",0
2371,3,372,"1,1,3,1,0",0
2372,3,373,"1,6,3,2,5",0
2373,3,374,"5,0,3,2,1",0
2374,3,375,"1,1,3,1,0",0
2375,3,376,"1,0,3,1,1",0
2376,3,377,"1,1,3,1,2",0
2377,3,378,"4,0,3,3,0",0
2378,3,379,"5,1,3,3,2",0
2379,3,380,"5,1,3,4,2",0
2380,3,381,"1,0,3,1,4",0
2381,3,382,"2,2,0,7,1",0
2382,3,383,"1,0,3,1,1",0
2383,3,384,"2,1,3,1,2",0
2384,3,385,"0,6,1,6,2",0
2385,3,386,"0,0,3,1,0",1
2386,3,387,"1,1,3,1,1",0
2387,3,388,"2,0,3,1,4",0
2388,3,389,"5,0,6,1,0",0
2389,3,390,"2,6,3,5,2",0
2390,3,391,"2,4,0,3,4",0
2391,3,392,"0,0,3,1,1",0
2392,3,393,"4,1,0,1,4",0
2393,3,394,"2,1,0,1,0",1
2394,3,395,"1,1,0,2,1",1
2395,3,396,"5,0,6,1,2",0
2396,3,397,"5,1,0,1,1",1
2397,3,398,"5,1,0,1,0",0
2398,3,399,"1,4,0,3,4",0
2399,3,400,"1,0,3,1,1",1
2400,3,401,"2,6,3,1,1",0
2401,3,402,"3,0,3,1,1",0
2402,3,403,"1,6,0,6,0",1
2403,3,404,"3,1,3,3,2",1
2404,3,405,"1,6,0,2,0",0
2405,3,406,"1,1,3,1,2",1
2406,3,407,"1,1,0,4,1",2
2407,3,408,"2,2,3,4,2",2
2408,3,409,"3,6,3,1,4",1
2409,3,410,"0,1,3,1,2",1
2410,3,411,"2,4,3,2,0",0
2411,3,412,"1,1,0,1,0",1
2412,3,413,"4,6,3,1,2",0
2413,3,414,"6,4,3,1,3",0
2414,3,415,"1,1,3,1,5",0
2415,3,416,"1,6,2,4,6",0
2416,3,417,"1,5,3,1,2",0
2417,3,418,"2,1,0,1,2",0
2418,3,419,"5,1,0,1,4",1
2419,3,420,"4,1,3,1,0",1
2420,3,421,"1,1,6,1,0",0
2421,3,422,"0,1,3,6,3",1
2422,3,423,"0,1,3,1,5",0
2423,3,424,"4,1,3,1,1",0
2424,3,425,"5,4,6,3,2",0
2425,3,426,"0,1,0,1,5",0
2426,3,427,"0,1,6,1,2",0
2427,3,428,"1,1,3,6,5",0
2428,3,429,"6,1,6,1,3",0
2429,3,430,"4,0,0,1,0",0
2430,3,431,"0,1,3,6,2",0
2431,3,432,"1,5,6,1,4",0
2432,3,433,"1,0,0,6,2",0
2433,3,434,"5,6,3,1,1",0
2434,3,435,"2,0,3,1,6",1
2435,3,436,"4,1,0,2,4",0
2436,3,437,"1,5,1,3,4",0
2437,3,438,"1,0,1,2,0",1
2438,3,439,"5,0,3,1,2",0
2439,3,440,"1,1,0,1,1",1
2440,3,441,"1,2,0,2,2",1
2441,3,442,"1,6,3,1,4",1
2442,3,443,"1,0,1,4,0",1
2443,3,444,"1,0,0,3,1",0
2444,3,445,"1,6,0,1,2",1
2445,3,446,"1,2,0,1,2",0
2446,3,447,"5,0,0,4,2",0
2447,3,448,"0,6,3,1,0",0
2448,3,449,"1,1,0,1,0",0
2449,3,450,"3,1,0,0,1",0
2450,3,451,"4,1,6,4,0",0
2451,3,452,"1,0,3,1,1",0
2452,3,453,"1,1,1,0,3",0
2453,3,454,"1,1,4,1,2",0
2454,3,455,"1,1,3,4,0",0
2455,3,456,"1,1,0,1,2",0
2456,3,457,"1,5,6,1,2",0
2457,3,458,"0,2,6,6,4",0
2458,3,459,"2,1,3,1,1",0
2459,3,460,"2,4,0,1,1",1
2460,3,461,"0,0,3,1,1",1
2461,3,462,"5,6,0,3,0",0
2462,3,463,"4,1,3,1,4",0
2463,3,464,"4,1,1,6,0",0
2464,3,465,"1,1,3,1,0",1
2465,3,466,"0,1,3,1,2",0
2466,3,467,"4,1,3,2,0",1
2467,3,468,"1,1,0,1,4",0
2468,3,469,"0,1,3,1,4",0
2469,3,470,"1,0,3,3,0",1
2470,3,471,"2,6,0,1,4",0
2471,3,472,"4,4,2,0,2",1
2472,3,473,"1,1,0,1,1",1
2473,3,474,"1,5,3,1,4",0
2474,3,475,"1,0,3,2,1",1
2475,3,476,"1,1,3,3,1",0
2476,3,477,"1,0,2,1,6",0
2477,3,478,"1,1,0,6,4",1
2478,3,479,"2,1,3,1,5",1
2479,3,480,"4,1,3,1,0",1
2480,3,481,"1,1,3,1,5",0
2481,3,482,"1,1,0,1,0",0
2482,3,483,"2,1,0,4,5",0
2483,3,484,"1,0,0,2,4",0
2484,3,485,"6,4,3,3,1",0
2485,3,486,"1,2,2,6,4",1
2486,3,487,"4,0,3,1,0",1
2487,3,488,"1,1,3,1,2",1
2488,3,489,"5,1,3,1,4",0
2489,3,490,"1,1,0,3,2",1
2490,3,491,"1,1,1,2,1",0
2491,3,492,"1,0,3,1,2",2
2492,3,493,"1,1,0,3,0",1
2493,3,494,"1,1,3,4,0",0
2494,3,495,"2,1,0,1,2",1
2495,3,496,"0,1,0,2,2",0
2496,3,497,"5,1,0,1,0",0
2497,3,498,"1,1,0,6,0",0
2498,3,499,"2,0,3,1,2",0
2499,3,500,"4,1,6,3,2",0
2500,3,501,"5,6,0,6,0",0
2501,3,502,"4,1,0,1,1",0
2502,3,503,"1,0,3,3,0",0
2503,3,504,"5,1,0,1,4",0
2504,3,505,"0,0,3,1,1",0
2505,3,506,"1,1,0,6,4",0
2506,3,507,"1,4,3,1,0",0
2507,3,508,"1,6,3,6,2",0
2508,3,509,"0,6,3,6,0",0
2509,3,510,"1,4,0,1,2",0
2510,3,511,"1,5,6,1,5",0
2511,3,512,"1,5,0,1,0",0
2512,3,513,"2,0,0,1,2",0
2513,3,514,"4,1,3,1,4",0
2514,3,515,"4,1,0,1,5",0
2515,3,516,"1,0,0,1,6",1
2516,3,517,"2,0,0,1,4",0
2517,3,518,"1,0,3,1,2",0
2518,3,519,"1,0,0,1,2",1
2519,3,520,"1,1,3,3,0",1
2520,3,521,"1,1,3,2,1",1
2521,3,522,"1,1,1,1,4",1
2522,3,523,"2,0,3,1,3",1
2523,3,524,"6,1,0,4,4",1
2524,3,525,"1,6,3,1,2",1
2525,3,526,"0,0,3,6,0",0
2526,3,527,"5,1,3,1,0",2
2527,3,528,"2,1,0,3,1",0
2528,3,529,"1,0,0,1,0",0
2529,3,530,"5,0,4,3,1",0
2530,3,531,"1,4,0,1,1",1
2531,3,532,"4,0,3,1,1",0
2532,3,533,"2,1,3,1,5",0
2533,3,534,"1,0,3,1,2",1
2534,3,535,"1,0,0,1,2",1
2535,3,536,"1,1,3,1,2",1
2536,3,537,"5,1,3,1,0",0
2537,3,538,"5,0,0,1,0",1
2538,3,539,"1,0,3,1,1",0
2539,3,540,"1,1,3,6,1",0
2540,3,541,"4,1,3,1,2",0
2541,3,542,"5,1,0,1,2",0
2542,3,543,"0,0,0,3,2",0
2543,3,544,"1,2,6,6,0",0
2544,3,545,"1,1,0,1,1",0
2545,3,546,"1,1,3,1,0",0
2546,3,547,"1,1,6,1,2",0
2547,3,548,"2,2,0,1,0",0
2548,3,549,"1,2,3,2,5",0
2549,3,550,"5,0,3,4,0",1
2550,3,551,"5,1,3,4,1",0
2551,3,552,"2,1,3,1,0",0
2552,3,553,"1,0,3,1,4",2
2553,3,554,"2,1,3,1,1",2
2554,3,555,"2,1,2,3,2",1
2555,3,556,"2,0,0,1,2",0
2556,3,557,"1,1,3,6,5",1
2557,3,558,"1,5,3,6,2",1
2558,3,559,"2,0,3,0,4",1
2559,3,560,"1,0,3,1,2",0
2560,3,561,"5,4,3,2,4",1
2561,3,562,"2,1,0,3,1",0
2562,3,563,"5,5,3,1,0",0
2563,3,564,"2,1,0,3,2",0
2564,3,565,"1,1,6,1,4",0
2565,3,566,"0,0,0,4,2",0
2566,3,567,"1,1,0,1,0",0
2567,3,568,"1,6,0,2,0",1
2568,3,569,"1,5,3,6,1",0
2569,3,570,"5,6,0,1,0",1
2570,3,571,"1,1,0,1,0",1
2571,3,572,"1,1,3,1,4",0
2572,3,573,"5,1,3,1,4",1
2573,3,574,"1,2,3,1,5",0
2574,3,575,"1,1,0,1,1",0
2575,3,576,"4,1,3,0,4",1
2576,3,577,"1,6,3,1,5",0
2577,3,578,"1,5,0,4,0",0
2578,3,579,"1,0,0,3,0",0
2579,3,580,"1,1,3,2,1",0
2580,3,581,"4,1,3,1,0",2
2581,3,582,"5,1,3,2,2",1
2582,3,583,"1,1,3,1,4",0
2583,3,584,"6,0,3,0,1",0
2584,3,585,"1,0,0,1,1",0
2585,3,586,"1,4,3,0,4",0
2586,3,587,"0,6,3,2,5",0
2587,3,588,"1,1,0,1,0",1
2588,3,589,"4,1,3,1,4",1
2589,3,590,"1,0,3,1,4",1
2590,3,591,"1,0,0,1,2",1
2591,3,592,"1,1,0,1,1",1
2592,3,593,"1,1,3,1,2",0
2593,3,594,"2,6,3,1,1",0
2594,3,595,"4,1,0,1,1",1
2595,3,596,"1,1,2,1,0",0
2596,3,597,"2,1,0,2,2",2
2597,3,598,"2,1,3,0,0",0
2598,3,599,"0,5,3,1,1",0
2599,3,600,"1,1,3,1,1",1
2600,3,601,"1,6,0,1,2",0
2601,3,602,"1,1,3,3,0",0
2602,3,603,"2,1,3,2,0",0
2603,3,604,"1,6,0,6,4",0
2604,3,605,"1,6,6,2,0",0
2605,3,606,"1,1,0,2,0",0
2606,3,607,"4,1,0,2,0",1
2607,3,608,"1,1,3,3,0",2
2608,3,609,"1,1,3,2,2",1
2609,3,610,"0,0,3,1,0",0
2610,3,611,"1,1,3,1,0",0
2611,3,612,"4,4,0,1,0",0
2612,3,613,"3,1,0,3,0",1
2613,3,614,"2,1,0,0,1",0
2614,3,615,"2,0,3,1,1",0
2615,3,616,"6,1,0,1,1",0
2616,3,617,"1,6,3,1,5",0
2617,3,618,"1,1,3,1,0",0
2618,3,619,"1,1,3,6,1",1
2619,3,620,"6,1,3,6,4",0
2620,3,621,"1,1,3,1,0",0
2621,3,622,"2,0,3,1,4",0
2622,3,623,"5,0,3,1,2",0
2623,3,624,"2,1,3,1,0",0
2624,3,625,"1,1,0,1,2",0
2625,3,626,"4,5,3,1,0",0
2626,3,627,"1,0,3,1,2",1
2627,3,628,"2,0,3,1,2",0
2628,3,629,"1,2,0,2,0",0
2629,3,630,"2,0,3,1,2",0
2630,3,631,"2,0,0,0,1",0
2631,3,632,"1,1,3,1,0",0
2632,3,633,"1,1,3,4,1",0
2633,3,634,"4,1,2,1,0",0
2634,3,635,"0,1,6,1,2",0
2635,3,636,"1,1,3,4,5",1
2636,3,637,"1,1,0,1,2",0
2637,3,638,"1,1,3,6,0",1
2638,3,639,"1,5,0,3,1",0
2639,3,640,"1,1,0,6,6",0
2640,3,641,"2,0,3,1,0",0
2641,3,642,"5,6,0,1,2",0
2642,3,643,"1,1,3,6,0",0
2643,3,644,"1,1,3,1,0",0
2644,3,645,"1,5,3,1,2",0
2645,3,646,"1,1,3,1,3",1
2646,3,647,"1,1,2,1,4",1
2647,3,648,"1,1,3,1,4",1
2648,3,649,"1,1,0,2,4",0
2649,3,650,"1,1,3,1,1",1
2650,3,651,"5,0,3,2,2",1
2651,3,652,"5,6,1,1,1",1
2652,3,653,"4,6,6,1,2",0
2653,3,654,"1,1,3,6,5",0
2654,3,655,"1,1,3,1,2",2
2655,3,656,"1,0,0,0,2",0
2656,3,657,"1,1,3,1,5",1
2657,3,658,"0,2,0,1,2",1
2658,3,659,"1,1,0,6,0",1
2659,3,660,"0,1,3,6,3",0
2660,3,661,"1,0,0,2,4",0
2661,3,662,"1,0,3,2,1",0
2662,3,663,"2,1,3,1,0",1
2663,3,664,"1,1,3,1,4",0
2664,3,665,"1,1,0,6,5",0
2665,3,666,"1,1,3,6,2",0
2666,3,667,"1,0,0,6,1",0
2667,3,668,"5,1,3,1,3",1
2668,3,669,"4,2,0,1,2",0
2669,3,670,"1,1,0,1,0",0
2670,3,671,"1,1,3,1,0",1
2671,3,672,"5,1,3,6,1",0
2672,3,673,"5,1,3,4,1",0
2673,3,674,"1,1,3,1,2",0
2674,3,675,"4,5,3,1,0",1
2675,3,676,"1,1,3,3,2",0
2676,3,677,"0,5,3,1,0",0
2677,3,678,"1,6,0,6,5",0
2678,3,679,"1,1,0,2,0",0
2679,3,680,"1,7,3,1,2",-1
2680,3,681,"1,1,6,1,0",0
2681,3,682,"1,0,3,1,4",1
2682,3,683,"4,6,3,1,1",2
2683,3,684,"6,1,0,3,4",1
2684,3,685,"1,0,0,1,4",2
2685,3,686,"1,1,3,1,0",1
2686,3,687,"5,0,3,1,1",0
2687,3,688,"5,2,6,1,1",1
2688,3,689,"4,1,0,1,1",0
2689,3,690,"0,0,3,1,2",2
2690,3,691,"3,6,0,1,1",3
2691,3,692,"1,1,0,4,3",0
2692,3,693,"6,1,3,6,2",0
2693,3,694,"1,0,3,1,1",2
2694,3,695,"1,1,3,1,2",2
2695,3,696,"4,1,3,1,0",2
2696,3,697,"2,1,3,6,0",1
2697,3,698,"1,6,0,1,5",2
2698,3,699,"5,0,3,3,0",1
2699,3,700,"5,1,0,1,4",1
2700,3,701,"2,1,3,1,5",2
2701,3,702,"0,1,0,1,0",5
2702,3,703,"0,1,0,1,3",1
2703,3,704,"1,0,6,3,1",1
2704,3,705,"1,1,6,1,1",0
2705,3,706,"2,1,4,4,4",2
2706,3,707,"5,0,3,6,5",1
2707,3,708,"1,1,3,3,2",1
2708,3,709,"1,0,3,6,1",0
2709,3,710,"1,1,3,1,0",0
2710,3,711,"1,1,3,1,4",0
2711,3,712,"1,0,0,1,1",0
2712,3,713,"1,1,6,1,2",0
2713,3,714,"1,6,3,3,1",0
2714,3,715,"4,4,3,6,2",0
2715,3,716,"4,1,3,1,1",0
2716,3,717,"1,1,3,2,1",0
2717,3,718,"4,6,6,1,2",0
2718,3,719,"1,4,6,2,0",0
2719,3,720,"1,1,3,1,4",0
2720,3,721,"1,1,3,2,4",0
2721,3,722,"2,1,3,2,2",0
2722,3,723,"1,1,0,1,4",0
2723,3,724,"2,0,3,4,2",0
2724,3,725,"1,0,3,1,0",0
2725,3,726,"1,1,3,6,2",0
2726,3,727,"5,1,3,2,2",0
2727,3,728,"4,1,3,6,3",1
2728,3,729,"1,1,3,1,0",1
2729,3,730,"1,5,0,1,5",1
2730,3,731,"1,1,0,2,0",2
2731,3,732,"4,1,3,1,0",0
2732,3,733,"1,1,3,1,1",0
2733,3,734,"0,1,0,1,4",0
2734,3,735,"3,1,3,3,0",0
2735,3,736,"0,1,3,2,2",0
2736,3,737,"2,1,2,1,2",0
2737,3,738,"0,1,3,3,4",0
2738,3,739,"1,1,3,3,4",0
2739,3,740,"1,6,0,0,5",0
2740,3,741,"2,1,0,2,0",0
2741,3,742,"1,6,3,1,2",0
2742,3,743,"1,1,0,4,0",0
2743,3,744,"1,6,3,1,2",1
2744,3,745,"1,1,0,1,5",0
2745,3,746,"4,1,0,1,4",0
2746,3,747,"4,0,3,1,2",0
2747,3,748,"2,0,0,1,1",0
2748,3,749,"1,1,1,1,1",0
2749,3,750,"5,2,3,2,0",1
2750,3,751,"4,1,0,6,4",0
2751,3,752,"5,0,6,1,0",0
2752,3,753,"4,1,3,2,0",1
2753,3,754,"1,1,3,1,0",2
2754,3,755,"1,2,3,1,1",0
2755,3,756,"1,0,3,1,2",0
2756,3,757,"4,1,0,2,0",0
2757,3,758,"6,1,3,1,4",0
2758,3,759,"1,2,0,2,0",0
2759,3,760,"1,6,3,1,4",2
2760,3,761,"1,0,0,1,0",3
2761,3,762,"1,0,0,3,0",2
2762,3,763,"5,1,1,3,2",1
2763,3,764,"1,2,3,6,0",0
2764,3,765,"2,1,0,6,0",1
2765,3,766,"3,6,3,6,1",0
2766,3,767,"1,4,0,2,1",0
2767,3,768,"1,1,3,1,5",0
2768,3,769,"2,1,3,6,1",0
2769,3,770,"2,1,3,6,2",1
2770,3,771,"5,0,3,1,1",1
2771,3,772,"5,0,3,1,3",0
2772,3,773,"5,6,0,1,4",1
2773,3,774,"2,6,0,1,4",0
2774,3,775,"1,1,3,1,4",1
2775,3,776,"4,1,3,1,1",0
2776,3,777,"1,1,5,1,0",0
2777,3,778,"1,1,6,1,2",0
2778,3,779,"1,1,0,6,2",1
2779,3,780,"1,1,0,2,2",2
2780,3,781,"5,6,6,1,4",0
2781,3,782,"3,1,0,6,1",1
2782,3,783,"5,1,0,2,1",0
2783,3,784,"1,1,0,1,0",0
2784,3,785,"1,1,0,4,1",0
2785,3,786,"1,4,3,1,2",0
2786,3,787,"1,0,0,1,5",1
2787,3,788,"5,1,0,1,2",0
2788,3,789,"1,1,0,1,2",0
2789,3,790,"1,0,3,1,2",0
2790,3,791,"1,1,3,1,4",0
2791,3,792,"1,6,0,6,4",0
2792,3,793,"2,0,0,6,1",0
2793,3,794,"2,1,3,1,0",0
2794,3,795,"4,0,0,1,4",0
2795,3,796,"5,0,3,1,2",0
2796,3,797,"0,1,3,1,5",0
2797,3,798,"1,1,0,1,0",0
2798,3,799,"2,0,3,1,2",1
2799,3,800,"0,2,3,1,5",0
2800,3,801,"1,0,3,1,2",1
2801,3,802,"5,6,0,4,0",1
2802,3,803,"1,1,6,4,4",0
2803,3,804,"1,1,3,1,2",0
2804,3,805,"2,6,3,1,4",0
2805,3,806,"1,0,3,1,1",1
2806,3,807,"1,0,0,4,1",0
2807,3,808,"1,5,3,1,2",0
2808,3,809,"1,5,0,1,0",1
2809,3,810,"4,1,0,6,2",1
2810,3,811,"2,4,3,1,1",2
2811,3,812,"1,0,3,3,0",0
2812,3,813,"1,1,0,1,0",0
2813,3,814,"1,1,0,1,4",1
2814,3,815,"1,5,0,2,1",2
2815,3,816,"5,1,3,1,2",1
2816,3,817,"2,4,3,1,1",2
2817,3,818,"4,5,3,2,2",1
2818,3,819,"1,1,3,2,4",1
2819,3,820,"1,6,3,6,2",1
2820,3,821,"1,1,3,3,0",1
2821,3,822,"3,1,3,3,0",2
2822,3,823,"3,0,3,1,0",1
2823,3,824,"6,0,6,6,2",1
2824,3,825,"2,1,3,4,4",1
2825,3,826,"2,1,0,6,0",0
2826,3,827,"1,1,3,2,2",1
2827,3,828,"1,0,0,1,0",1
2828,3,829,"2,1,6,1,4",1
2829,3,830,"2,5,3,4,5",0
2830,3,831,"1,1,6,4,4",1
2831,3,832,"5,1,2,1,0",1
2832,3,833,"2,4,3,1,4",0
2833,3,834,"1,1,3,2,2",0
2834,3,835,"4,1,0,1,0",0
2835,3,836,"1,1,3,1,2",0
2836,3,837,"4,0,3,6,6",0
2837,3,838,"1,1,3,1,0",0
2838,3,839,"5,1,3,3,4",0
2839,3,840,"2,1,3,1,1",0
2840,3,841,"1,1,0,2,5",0
2841,3,842,"1,1,0,1,1",0
2842,3,843,"1,5,3,1,1",1
2843,3,844,"0,1,4,1,0",1
2844,3,845,"0,0,3,1,1",0
